HDR,ROLLING SYSTEM DEMAND
20210911174000,29177.0
20210911174500,29113.0
20210911175000,29220.0
20210911175500,29149.0
20210911180000,29230.0
20210911180500,29329.0
20210911181000,29295.0
20210911181500,29240.0
20210911182000,29255.0
20210911182500,29250.0
20210911183000,29374.0
20210911183500,29373.0
20210911184000,29387.0
20210911184500,29441.0
20210911185000,29523.0
20210911185500,29484.0
20210911190000,29341.0
20210911190500,29499.0
20210911191000,29466.0
20210911191500,29505.0
20210911192000,29431.0
20210911192500,29336.0
20210911193000,29225.0
20210911193500,29140.0
20210911194000,29068.0
20210911194500,28960.0
20210911195000,28801.0
20210911195500,28665.0
20210911200000,28605.0
20210911200500,28610.0
20210911201000,28545.0
20210911201500,28362.0
20210911202000,28191.0
20210911202500,28028.0
20210911203000,27782.0
20210911203500,27686.0
20210911204000,27596.0
20210911204500,27334.0
20210911205000,27245.0
20210911205500,27144.0
20210911210000,26865.0
20210911210500,26507.0
20210911211000,26315.0
20210911211500,26197.0
20210911212000,25904.0
20210911212500,25804.0
20210911213000,25661.0
20210911213500,25401.0
20210911214000,25162.0
20210911214500,25001.0
20210911215000,24849.0
20210911215500,24655.0
20210911220000,24530.0
20210911220500,24259.0
20210911221000,24028.0
20210911221500,23819.0
20210911222000,23607.0
20210911222500,23487.0
20210911223000,23330.0
20210911223500,23140.0
20210911224000,22939.0
20210911224500,22742.0
20210911225000,22530.0
20210911225500,22417.0
20210911230000,22303.0
20210911230500,22209.0
20210911231000,22085.0
20210911231500,21944.0
20210911232000,21783.0
20210911232500,21595.0
20210911233000,21545.0
20210911233500,21506.0
20210911234000,21419.0
20210911234500,21343.0
20210911235000,21245.0
20210911235500,21140.0
20210912000000,21102.0
20210912000500,21152.0
20210912001000,21103.0
20210912001500,21077.0
20210912002000,20951.0
20210912002500,20811.0
20210912003000,20784.0
20210912003500,20818.0
20210912004000,20756.0
20210912004500,20721.0
20210912005000,20666.0
20210912005500,20544.0
20210912010000,20666.0
20210912010500,20756.0
20210912011000,20691.0
20210912011500,20704.0
20210912012000,20578.0
20210912012500,20556.0
20210912013000,20599.0
20210912013500,20663.0
20210912014000,20622.0
20210912014500,20602.0
20210912015000,20575.0
20210912015500,20543.0
20210912020000,20637.0
20210912020500,20652.0
20210912021000,20685.0
20210912021500,20719.0
20210912022000,20722.0
20210912022500,20707.0
20210912023000,20649.0
20210912023500,20673.0
20210912024000,20637.0
20210912024500,20634.0
20210912025000,20645.0
20210912025500,20666.0
20210912030000,20613.0
20210912030500,20623.0
20210912031000,20622.0
20210912031500,20625.0
20210912032000,20594.0
20210912032500,20588.0
20210912033000,20618.0
20210912033500,20626.0
20210912034000,20602.0
20210912034500,20571.0
20210912035000,20537.0
20210912035500,20492.0
20210912040000,20453.0
20210912040500,20519.0
20210912041000,20496.0
20210912041500,20307.0
20210912042000,20240.0
20210912042500,20254.0
20210912043000,20329.0
20210912043500,20386.0
20210912044000,20406.0
20210912044500,20347.0
20210912045000,20382.0
20210912045500,20397.0
20210912050000,20440.0
20210912050500,20556.0
20210912051000,20805.0
20210912051500,20922.0
20210912052000,20927.0
20210912052500,20947.0
20210912053000,20924.0
20210912053500,20956.0
20210912054000,21079.0
20210912054500,21116.0
20210912055000,21199.0
20210912055500,21311.0
20210912060000,21466.0
20210912060500,21782.0
20210912061000,22071.0
20210912061500,22227.0
20210912062000,22356.0
20210912062500,22487.0
20210912063000,22533.0
20210912063500,22636.0
20210912064000,22818.0
20210912064500,23010.0
20210912065000,23085.0
20210912065500,23046.0
20210912070000,23066.0
20210912070500,23211.0
20210912071000,23404.0
20210912071500,23647.0
20210912072000,23799.0
20210912072500,23794.0
20210912073000,23896.0
20210912073500,24035.0
20210912074000,24195.0
20210912074500,24268.0
20210912075000,24319.0
20210912075500,24407.0
20210912080000,24522.0
20210912080500,24642.0
20210912081000,24798.0
20210912081500,24879.0
20210912082000,24966.0
20210912082500,25044.0
20210912083000,25184.0
20210912083500,25271.0
20210912084000,25245.0
20210912084500,25234.0
20210912085000,25174.0
20210912085500,25314.0
20210912090000,25418.0
20210912090500,25351.0
20210912091000,25389.0
20210912091500,25408.0
20210912092000,25436.0
20210912092500,25501.0
20210912093000,25597.0
20210912093500,25663.0
20210912094000,25644.0
20210912094500,25649.0
20210912095000,25698.0
20210912095500,25624.0
20210912100000,25533.0
20210912100500,25600.0
20210912101000,25609.0
20210912101500,25721.0
20210912102000,25785.0
20210912102500,25846.0
20210912103000,25819.0
20210912103500,25830.0
20210912104000,25889.0
20210912104500,25972.0
20210912105000,26082.0
20210912105500,26120.0
20210912110000,26087.0
20210912110500,26195.0
20210912111000,26178.0
20210912111500,26261.0
20210912112000,26344.0
20210912112500,26440.0
20210912113000,26490.0
20210912113500,26536.0
20210912114000,26683.0
20210912114500,26760.0
20210912115000,26785.0
20210912115500,26777.0
20210912120000,26844.0
20210912120500,26925.0
20210912121000,26896.0
20210912121500,26895.0
20210912122000,26930.0
20210912122500,26959.0
20210912123000,27040.0
20210912123500,27031.0
20210912124000,27076.0
20210912124500,27034.0
20210912125000,27122.0
20210912125500,27103.0
20210912130000,27086.0
20210912130500,27136.0
20210912131000,27167.0
20210912131500,27171.0
20210912132000,27061.0
20210912132500,27082.0
20210912133000,27164.0
20210912133500,27250.0
20210912134000,27217.0
20210912134500,27223.0
20210912135000,27229.0
20210912135500,27302.0
20210912140000,27350.0
20210912140500,27398.0
20210912141000,27397.0
20210912141500,27410.0
20210912142000,27499.0
20210912142500,27512.0
20210912143000,27479.0
20210912143500,27560.0
20210912144000,27604.0
20210912144500,27728.0
20210912145000,28024.0
20210912145500,28140.0
20210912150000,28125.0
20210912150500,28174.0
20210912151000,28301.0
20210912151500,28416.0
20210912152000,28523.0
20210912152500,28731.0
20210912153000,28895.0
20210912153500,29035.0
20210912154000,29152.0
20210912154500,29254.0
20210912155000,29341.0
20210912155500,29478.0
20210912160000,29712.0
20210912160500,29907.0
20210912161000,30135.0
20210912161500,30421.0
20210912162000,30596.0
20210912162500,30866.0
20210912163000,30978.0
20210912163500,31013.0
20210912164000,30937.0
20210912164500,30940.0
20210912165000,31093.0
20210912165500,31128.0
20210912170000,31112.0
20210912170500,31245.0
20210912171000,31252.0
20210912171500,31285.0
20210912172000,31274.0
20210912172500,31279.0
20210912173000,31262.0
20210912173500,31355.0
20210912174000,31409.0
20210912174500,31438.0
20210912175000,31411.0
20210912175500,31456.0
20210912180000,31455.0
20210912180500,31498.0
20210912181000,31563.0
20210912181500,31467.0
20210912182000,31259.0
20210912182500,31253.0
20210912183000,31236.0
20210912183500,31317.0
20210912184000,31398.0
20210912184500,31411.0
20210912185000,31531.0
20210912185500,31573.0
20210912190000,31500.0
20210912190500,31457.0
20210912191000,31329.0
20210912191500,31192.0
20210912192000,31007.0
20210912192500,30824.0
20210912193000,30590.0
20210912193500,30486.0
20210912194000,30321.0
20210912194500,30122.0
20210912195000,29966.0
20210912195500,29853.0
20210912200000,29495.0
20210912200500,29408.0
20210912201000,29465.0
20210912201500,29246.0
20210912202000,28997.0
20210912202500,28534.0
20210912203000,28284.0
20210912203500,28028.0
20210912204000,27892.0
20210912204500,27711.0
20210912205000,27478.0
20210912205500,27253.0
20210912210000,26911.0
20210912210500,26828.0
20210912211000,26621.0
20210912211500,26382.0
20210912212000,26019.0
20210912212500,25808.0
20210912213000,25726.0
20210912213500,25469.0
20210912214000,25316.0
20210912214500,25139.0
20210912215000,25061.0
20210912215500,24783.0
20210912220000,24641.0
20210912220500,24443.0
20210912221000,24071.0
20210912221500,23827.0
20210912222000,23565.0
20210912222500,23242.0
20210912223000,22966.0
20210912223500,22752.0
20210912224000,22520.0
20210912224500,22313.0
20210912225000,22230.0
20210912225500,22068.0
20210912230000,22079.0
20210912230500,22320.0
20210912231000,22328.0
20210912231500,22215.0
20210912232000,22240.0
20210912232500,22198.0
20210912233000,22117.0
20210912233500,22101.0
20210912234000,22063.0
20210912234500,21955.0
20210912235000,21956.0
20210912235500,22037.0
20210913000000,21980.0
20210913000500,22123.0
20210913001000,22162.0
20210913001500,22158.0
20210913002000,22163.0
20210913002500,22086.0
20210913003000,21961.0
20210913003500,21985.0
20210913004000,21958.0
20210913004500,21910.0
20210913005000,21861.0
20210913005500,21764.0
20210913010000,21622.0
20210913010500,21637.0
20210913011000,21605.0
20210913011500,21539.0
20210913012000,21522.0
20210913012500,21553.0
20210913013000,21519.0
20210913013500,21450.0
20210913014000,21428.0
20210913014500,21390.0
20210913015000,21314.0
20210913015500,21247.0
20210913020000,21204.0
20210913020500,21190.0
20210913021000,21142.0
20210913021500,21079.0
20210913022000,21076.0
20210913022500,21059.0
20210913023000,21052.0
20210913023500,21075.0
20210913024000,21112.0
20210913024500,21071.0
20210913025000,21114.0
20210913025500,21120.0
20210913030000,21050.0
20210913030500,20980.0
20210913031000,20972.0
20210913031500,20959.0
20210913032000,20961.0
20210913032500,21009.0
20210913033000,21032.0
20210913033500,20891.0
20210913034000,20804.0
20210913034500,20804.0
20210913035000,20836.0
20210913035500,20752.0
20210913040000,20762.0
20210913040500,20894.0
20210913041000,20988.0
20210913041500,20888.0
20210913042000,20860.0
20210913042500,20922.0
20210913043000,20985.0
20210913043500,21190.0
20210913044000,21400.0
20210913044500,21547.0
20210913045000,21765.0
20210913045500,21940.0
20210913050000,22216.0
20210913050500,22947.0
20210913051000,23551.0
20210913051500,24006.0
20210913052000,24307.0
20210913052500,24605.0
20210913053000,24862.0
20210913053500,25202.0
20210913054000,25597.0
20210913054500,25928.0
20210913055000,26280.0
20210913055500,26756.0
20210913060000,27181.0
20210913060500,27840.0
20210913061000,28422.0
20210913061500,28851.0
20210913062000,29239.0
20210913062500,29526.0
20210913063000,29632.0
20210913063500,29897.0
20210913064000,30172.0
20210913064500,30437.0
20210913065000,30619.0
20210913065500,30751.0
20210913070000,30894.0
20210913070500,31112.0
20210913071000,31324.0
20210913071500,31487.0
20210913072000,31541.0
20210913072500,31592.0
20210913073000,31497.0
20210913073500,31461.0
20210913074000,31586.0
20210913074500,31664.0
20210913075000,31764.0
20210913075500,31792.0
20210913080000,31808.0
20210913080500,31848.0
20210913081000,31830.0
20210913081500,31874.0
20210913082000,31839.0
20210913082500,31817.0
20210913083000,31839.0
20210913083500,31929.0
20210913084000,31941.0
20210913084500,31913.0
20210913085000,31876.0
20210913085500,31844.0
20210913090000,31751.0
20210913090500,31812.0
20210913091000,31803.0
20210913091500,31741.0
20210913092000,31712.0
20210913092500,31713.0
20210913093000,31628.0
20210913093500,31582.0
20210913094000,31422.0
20210913094500,31349.0
20210913095000,31378.0
20210913095500,31342.0
20210913100000,31330.0
20210913100500,31265.0
20210913101000,31174.0
20210913101500,31227.0
20210913102000,31135.0
20210913102500,31032.0
20210913103000,31028.0
20210913103500,31031.0
20210913104000,30904.0
20210913104500,30932.0
20210913105000,30934.0
20210913105500,30880.0
20210913110000,30885.0
20210913110500,30813.0
20210913111000,30800.0
20210913111500,30777.0
20210913112000,30733.0
20210913112500,30730.0
20210913113000,30656.0
20210913113500,30692.0
20210913114000,30712.0
20210913114500,30646.0
20210913115000,30638.0
20210913115500,30537.0
20210913120000,30469.0
20210913120500,30588.0
20210913121000,30534.0
20210913121500,30466.0
20210913122000,30318.0
20210913122500,30231.0
20210913123000,30160.0
20210913123500,30215.0
20210913124000,30121.0
20210913124500,30082.0
20210913125000,30015.0
20210913125500,30174.0
20210913130000,30196.0
20210913130500,30034.0
20210913131000,30081.0
20210913131500,30116.0
20210913132000,30097.0
20210913132500,30007.0
20210913133000,30032.0
20210913133500,29997.0
20210913134000,29973.0
20210913134500,29999.0
20210913135000,30046.0
20210913135500,30058.0
20210913140000,29996.0
20210913140500,30147.0
20210913141000,30074.0
20210913141500,30090.0
20210913142000,30165.0
20210913142500,30278.0
20210913143000,30372.0
20210913143500,30344.0
20210913144000,30444.0
20210913144500,30666.0
20210913145000,30743.0
20210913145500,31001.0
20210913150000,31145.0
20210913150500,31285.0
20210913151000,31444.0
20210913151500,31592.0
20210913152000,31726.0
20210913152500,31870.0
20210913153000,31956.0
20210913153500,31998.0
20210913154000,32074.0
20210913154500,32139.0
20210913155000,32237.0
20210913155500,32461.0
20210913160000,32770.0
20210913160500,33042.0
20210913161000,33338.0
20210913161500,33593.0
20210913162000,33807.0
20210913162500,33929.0
20210913163000,33973.0
20210913163500,34033.0
20210913164000,34200.0
20210913164500,34237.0
20210913165000,34223.0
20210913165500,34063.0
20210913170000,34089.0
20210913170500,34125.0
20210913171000,34170.0
20210913171500,34192.0
20210913172000,34143.0
20210913172500,34108.0
20210913173000,34111.0
20210913173500,34056.0
20210913174000,34008.0
20210913174500,33928.0
20210913175000,33858.0
20210913175500,33753.0
20210913180000,33781.0
20210913180500,33748.0
20210913181000,33719.0
20210913181500,33741.0
20210913182000,33757.0
20210913182500,33729.0
20210913183000,33790.0
20210913183500,33853.0
20210913184000,33969.0
20210913184500,34047.0
20210913185000,34056.0
20210913185500,33969.0
20210913190000,33915.0
20210913190500,33928.0
20210913191000,33663.0
20210913191500,33458.0
20210913192000,33347.0
20210913192500,33162.0
20210913193000,32975.0
20210913193500,32921.0
20210913194000,32747.0
20210913194500,32561.0
20210913195000,32291.0
20210913195500,31982.0
20210913200000,31780.0
20210913200500,31376.0
20210913201000,31012.0
20210913201500,30670.0
20210913202000,30447.0
20210913202500,30210.0
20210913203000,30030.0
20210913203500,29868.0
20210913204000,29629.0
20210913204500,29396.0
20210913205000,29204.0
20210913205500,28975.0
20210913210000,28585.0
20210913210500,28173.0
20210913211000,27728.0
20210913211500,27510.0
20210913212000,27279.0
20210913212500,27050.0
20210913213000,26826.0
20210913213500,26868.0
20210913214000,26714.0
20210913214500,26629.0
20210913215000,26350.0
20210913215500,26020.0
20210913220000,25698.0
20210913220500,25661.0
20210913221000,25530.0
20210913221500,25184.0
20210913222000,24913.0
20210913222500,24512.0
20210913223000,24291.0
20210913223500,24254.0
20210913224000,24065.0
20210913224500,23905.0
20210913225000,23766.0
20210913225500,23569.0
20210913230000,23416.0
20210913230500,23438.0
20210913231000,23386.0
20210913231500,23270.0
20210913232000,23158.0
20210913232500,23058.0
20210913233000,22975.0
20210913233500,22940.0
20210913234000,22835.0
20210913234500,22761.0
20210913235000,22740.0
20210913235500,22687.0
20210914000000,22613.0
20210914000500,22641.0
20210914001000,22594.0
20210914001500,22554.0
20210914002000,22484.0
20210914002500,22411.0
20210914003000,22366.0
20210914003500,22596.0
20210914004000,22695.0
20210914004500,22634.0
20210914005000,22610.0
20210914005500,22559.0
20210914010000,22508.0
20210914010500,22367.0
20210914011000,22339.0
20210914011500,22305.0
20210914012000,22220.0
20210914012500,22125.0
20210914013000,22041.0
20210914013500,22063.0
20210914014000,22041.0
20210914014500,21974.0
20210914015000,21730.0
20210914015500,21667.0
20210914020000,21662.0
20210914020500,21759.0
20210914021000,21782.0
20210914021500,21747.0
20210914022000,21951.0
20210914022500,21968.0
20210914023000,21912.0
20210914023500,21962.0
20210914024000,21941.0
20210914024500,21921.0
20210914025000,21938.0
20210914025500,21897.0
20210914030000,21891.0
20210914030500,21840.0
20210914031000,21898.0
20210914031500,21874.0
20210914032000,21910.0
20210914032500,21941.0
20210914033000,21884.0
20210914033500,21670.0
20210914034000,21346.0
20210914034500,21130.0
20210914035000,20970.0
20210914035500,20881.0
20210914040000,20871.0
20210914040500,21290.0
20210914041000,21882.0
20210914041500,22020.0
20210914042000,22206.0
20210914042500,22318.0
20210914043000,22440.0
20210914043500,22653.0
20210914044000,22823.0
20210914044500,22962.0
20210914045000,23207.0
20210914045500,23320.0
20210914050000,23466.0
20210914050500,23825.0
20210914051000,24373.0
20210914051500,24773.0
20210914052000,25052.0
20210914052500,25364.0
20210914053000,25431.0
20210914053500,25728.0
20210914054000,26096.0
20210914054500,26315.0
20210914055000,26586.0
20210914055500,26973.0
20210914060000,27384.0
20210914060500,27972.0
20210914061000,28821.0
20210914061500,29332.0
20210914062000,29666.0
20210914062500,29934.0
20210914063000,30128.0
20210914063500,30256.0
20210914064000,30454.0
20210914064500,30599.0
20210914065000,30689.0
20210914065500,30850.0
20210914070000,31100.0
20210914070500,31612.0
20210914071000,32025.0
20210914071500,32219.0
20210914072000,32309.0
20210914072500,32364.0
20210914073000,32338.0
20210914073500,32295.0
20210914074000,32390.0
20210914074500,32405.0
20210914075000,32468.0
20210914075500,32599.0
20210914080000,32684.0
20210914080500,32583.0
20210914081000,32607.0
20210914081500,32659.0
20210914082000,32674.0
20210914082500,32696.0
20210914083000,32617.0
20210914083500,32660.0
20210914084000,32507.0
20210914084500,32449.0
20210914085000,32563.0
20210914085500,32688.0
20210914090000,32693.0
20210914090500,32985.0
20210914091000,33126.0
20210914091500,33234.0
20210914092000,33315.0
20210914092500,33327.0
20210914093000,33260.0
20210914093500,33162.0
20210914094000,33095.0
20210914094500,32990.0
20210914095000,32943.0
20210914095500,32841.0
20210914100000,32802.0
20210914100500,32786.0
20210914101000,32758.0
20210914101500,32744.0
20210914102000,32681.0
20210914102500,32547.0
20210914103000,32647.0
20210914103500,32718.0
20210914104000,32977.0
20210914104500,33114.0
20210914105000,33106.0
20210914105500,33084.0
20210914110000,33021.0
20210914110500,33023.0
20210914111000,33082.0
20210914111500,33077.0
20210914112000,33133.0
20210914112500,33125.0
20210914113000,33131.0
20210914113500,33139.0
20210914114000,33033.0
20210914114500,32938.0
20210914115000,32919.0
20210914115500,32815.0
20210914120000,32704.0
20210914120500,32645.0
20210914121000,32604.0
20210914121500,32737.0
20210914122000,32722.0
20210914122500,32663.0
20210914123000,32594.0
20210914123500,32513.0
20210914124000,32370.0
20210914124500,32336.0
20210914125000,32245.0
20210914125500,32121.0
20210914130000,32039.0
20210914130500,31972.0
20210914131000,31932.0
20210914131500,32022.0
20210914132000,32128.0
20210914132500,32100.0
20210914133000,32082.0
20210914133500,32134.0
20210914134000,32029.0
20210914134500,32081.0
20210914135000,32142.0
20210914135500,32175.0
20210914140000,32152.0
20210914140500,32297.0
20210914141000,32413.0
20210914141500,32432.0
20210914142000,32517.0
20210914142500,32600.0
20210914143000,32618.0
20210914143500,32568.0
20210914144000,32572.0
20210914144500,32643.0
20210914145000,32786.0
20210914145500,32814.0
20210914150000,32810.0
20210914150500,32521.0
20210914151000,32532.0
20210914151500,32731.0
20210914152000,32978.0
20210914152500,33239.0
20210914153000,33321.0
20210914153500,33329.0
20210914154000,33438.0
20210914154500,33628.0
20210914155000,33759.0
20210914155500,33911.0
20210914160000,34107.0
20210914160500,34272.0
20210914161000,34340.0
20210914161500,34465.0
20210914162000,34654.0
20210914162500,34849.0
20210914163000,34900.0
20210914163500,34707.0
20210914164000,34437.0
20210914164500,34361.0
20210914165000,34386.0
20210914165500,34411.0
20210914170000,34410.0
20210914170500,34611.0
20210914171000,34758.0
20210914171500,34701.0
20210914172000,34679.0
20210914172500,34625.0
20210914173000,34426.0
20210914173500,34601.0
20210914174000,34598.0
20210914174500,34679.0
20210914175000,34709.0
20210914175500,34600.0
20210914180000,34459.0
20210914180500,34225.0
20210914181000,34100.0
20210914181500,33940.0
20210914182000,33854.0
20210914182500,33784.0
20210914183000,33821.0
20210914183500,33807.0
20210914184000,34003.0
20210914184500,34126.0
20210914185000,34228.0
20210914185500,34153.0
20210914190000,33919.0
20210914190500,33795.0
20210914191000,33625.0
20210914191500,33548.0
20210914192000,33530.0
20210914192500,33413.0
20210914193000,33077.0
20210914193500,32892.0
20210914194000,32873.0
20210914194500,32685.0
20210914195000,32534.0
20210914195500,32319.0
20210914200000,32052.0
20210914200500,32027.0
20210914201000,31934.0
20210914201500,31652.0
20210914202000,31408.0
20210914202500,31140.0
20210914203000,30951.0
20210914203500,30909.0
20210914204000,30684.0
20210914204500,30462.0
20210914205000,30318.0
20210914205500,30064.0
20210914210000,29803.0
20210914210500,29639.0
20210914211000,29407.0
20210914211500,29286.0
20210914212000,29225.0
20210914212500,28963.0
20210914213000,28656.0
20210914213500,28489.0
20210914214000,28265.0
20210914214500,27986.0
20210914215000,27749.0
20210914215500,27410.0
20210914220000,27048.0
20210914220500,26842.0
20210914221000,26626.0
20210914221500,26415.0
20210914222000,26233.0
20210914222500,25996.0
20210914223000,25818.0
20210914223500,25734.0
2000,
